[INFO][2018-05-22 17:26:10,523][org.apache.spark.SparkContext]Running Spark version 1.6.1
[DEBUG][2018-05-22 17:28:03,261][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + o.s.j.s.ServletContextHandler{/metrics/json,null} as handler
[DEBUG][2018-05-22 17:28:03,261][org.spark-project.jetty.util.component.AbstractLifeCycle]starting o.s.j.s.ServletContextHandler{/metrics/json,null}
[DEBUG][2018-05-22 17:28:03,261][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@1d25c1c + org.apache.spark.ui.JettyUtils$$anon$1-476a736d as servlet
[DEBUG][2018-05-22 17:28:03,261][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@1d25c1c + [/]=>org.apache.spark.ui.JettyUtils$$anon$1-476a736d as servletMapping
[DEBUG][2018-05-22 17:28:03,261][org.spark-project.jetty.util.component.Container]Container o.s.j.s.ServletContextHandler{/metrics/json,null} + org.spark-project.jetty.servlet.ServletHandler@1d25c1c as handler
[DEBUG][2018-05-22 17:28:03,261][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.servlet.ServletHandler@1d25c1c
[DEBUG][2018-05-22 17:28:03,261][org.spark-project.jetty.servlet.ServletHandler]filterNameMap={}
[DEBUG][2018-05-22 17:28:03,261][org.spark-project.jetty.servlet.ServletHandler]pathFilters=null
[DEBUG][2018-05-22 17:28:03,261][org.spark-project.jetty.servlet.ServletHandler]servletFilterMap=null
[DEBUG][2018-05-22 17:28:03,261][org.spark-project.jetty.servlet.ServletHandler]servletPathMap={/=org.apache.spark.ui.JettyUtils$$anon$1-476a736d}
[DEBUG][2018-05-22 17:28:03,261][org.spark-project.jetty.servlet.ServletHandler]servletNameMap={org.apache.spark.ui.JettyUtils$$anon$1-476a736d=org.apache.spark.ui.JettyUtils$$anon$1-476a736d}
[DEBUG][2018-05-22 17:28:03,261][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.servlet.ServletHandler@1d25c1c
[DEBUG][2018-05-22 17:28:03,261][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.servlet.ServletHandler@1d25c1c
[DEBUG][2018-05-22 17:28:03,261][org.spark-project.jetty.server.handler.AbstractHandler]starting o.s.j.s.ServletContextHandler{/metrics/json,null}
[DEBUG][2018-05-22 17:28:03,261][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.apache.spark.ui.JettyUtils$$anon$1-476a736d
[DEBUG][2018-05-22 17:28:03,261][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.apache.spark.ui.JettyUtils$$anon$1-476a736d
[DEBUG][2018-05-22 17:28:03,261][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED o.s.j.s.ServletContextHandler{/metrics/json,null}
[INFO][2018-05-22 17:28:03,621][org.apache.spark.storage.MemoryStore]Block broadcast_0 stored as values in memory (estimated size 191.9 KB, free 191.9 KB)
[DEBUG][2018-05-22 17:28:03,624][org.apache.spark.storage.BlockManager]Put block broadcast_0 locally took  82 ms
[DEBUG][2018-05-22 17:28:03,625][org.apache.spark.storage.BlockManager]Putting block broadcast_0 without replication took  82 ms
[INFO][2018-05-22 17:28:03,651][org.apache.spark.storage.MemoryStore]Block broadcast_0_piece0 stored as bytes in memory (estimated size 18.2 KB, free 210.2 KB)
[INFO][2018-05-22 17:28:03,654][org.apache.spark.storage.BlockManagerInfo]Added broadcast_0_piece0 in memory on localhost:57732 (size: 18.2 KB, free: 1127.2 MB)
[DEBUG][2018-05-22 17:28:03,654][org.apache.spark.storage.BlockManagerMaster]Updated info of block broadcast_0_piece0
[DEBUG][2018-05-22 17:28:03,655][org.apache.spark.storage.BlockManager]Told master about block broadcast_0_piece0
[DEBUG][2018-05-22 17:28:03,655][org.apache.spark.storage.BlockManager]Put block broadcast_0_piece0 locally took  6 ms
[DEBUG][2018-05-22 17:28:03,655][org.apache.spark.storage.BlockManager]Putting block broadcast_0_piece0 without replication took  6 ms
[INFO][2018-05-22 17:28:03,658][org.apache.spark.SparkContext]Created broadcast 0 from textFile at WordCount.scala:25
[DEBUG][2018-05-22 17:28:03,664][org.apache.spark.util.ClosureCleaner]+++ Cleaning closure <function1> (org.apache.spark.SparkContext$$anonfun$hadoopFile$1$$anonfun$33) +++
[DEBUG][2018-05-22 17:28:03,674][org.apache.spark.util.ClosureCleaner] + declared fields: 2
[DEBUG][2018-05-22 17:28:03,675][org.apache.spark.util.ClosureCleaner]     public static final long org.apache.spark.SparkContext$$anonfun$hadoopFile$1$$anonfun$33.serialVersionUID
[DEBUG][2018-05-22 17:28:03,675][org.apache.spark.util.ClosureCleaner]     private final org.apache.spark.SparkContext$$anonfun$hadoopFile$1 org.apache.spark.SparkContext$$anonfun$hadoopFile$1$$anonfun$33.$outer
[DEBUG][2018-05-22 17:28:03,675][org.apache.spark.util.ClosureCleaner] + declared methods: 2
[DEBUG][2018-05-22 17:28:03,675][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object org.apache.spark.SparkContext$$anonfun$hadoopFile$1$$anonfun$33.apply(java.lang.Object)
[DEBUG][2018-05-22 17:28:03,675][org.apache.spark.util.ClosureCleaner]     public final void org.apache.spark.SparkContext$$anonfun$hadoopFile$1$$anonfun$33.apply(org.apache.hadoop.mapred.JobConf)
[DEBUG][2018-05-22 17:28:03,676][org.apache.spark.util.ClosureCleaner] + inner classes: 0
[DEBUG][2018-05-22 17:28:03,676][org.apache.spark.util.ClosureCleaner] + outer classes: 2
[DEBUG][2018-05-22 17:28:03,677][org.apache.spark.util.ClosureCleaner]     org.apache.spark.SparkContext$$anonfun$hadoopFile$1
[DEBUG][2018-05-22 17:28:03,677][org.apache.spark.util.ClosureCleaner]     org.apache.spark.SparkContext
[DEBUG][2018-05-22 17:28:03,677][org.apache.spark.util.ClosureCleaner] + outer objects: 2
[DEBUG][2018-05-22 17:28:03,677][org.apache.spark.util.ClosureCleaner]     <function0>
[DEBUG][2018-05-22 17:28:03,677][org.apache.spark.util.ClosureCleaner]     org.apache.spark.SparkContext@64db4967
[DEBUG][2018-05-22 17:28:03,678][org.apache.spark.util.ClosureCleaner] + populating accessed fields because this is the starting closure
[DEBUG][2018-05-22 17:28:03,681][org.apache.spark.util.ClosureCleaner] + fields accessed by starting closure: 2
[DEBUG][2018-05-22 17:28:03,682][org.apache.spark.util.ClosureCleaner]     (class org.apache.spark.SparkContext$$anonfun$hadoopFile$1,Set(path$6))
[DEBUG][2018-05-22 17:28:03,682][org.apache.spark.util.ClosureCleaner]     (class org.apache.spark.SparkContext,Set())
[DEBUG][2018-05-22 17:28:03,682][org.apache.spark.util.ClosureCleaner] + outermost object is not a closure, so do not clone it: (class org.apache.spark.SparkContext,org.apache.spark.SparkContext@64db4967)
[DEBUG][2018-05-22 17:28:03,683][org.apache.spark.util.ClosureCleaner] + cloning the object <function0> of class org.apache.spark.SparkContext$$anonfun$hadoopFile$1
[DEBUG][2018-05-22 17:28:03,684][org.apache.spark.util.ClosureCleaner] + cleaning cloned closure <function0> recursively (org.apache.spark.SparkContext$$anonfun$hadoopFile$1)
[DEBUG][2018-05-22 17:28:03,684][org.apache.spark.util.ClosureCleaner]+++ Cleaning closure <function0> (org.apache.spark.SparkContext$$anonfun$hadoopFile$1) +++
[DEBUG][2018-05-22 17:28:03,685][org.apache.spark.util.ClosureCleaner] + declared fields: 7
[DEBUG][2018-05-22 17:28:03,685][org.apache.spark.util.ClosureCleaner]     public static final long org.apache.spark.SparkContext$$anonfun$hadoopFile$1.serialVersionUID
[DEBUG][2018-05-22 17:28:03,685][org.apache.spark.util.ClosureCleaner]     private final org.apache.spark.SparkContext org.apache.spark.SparkContext$$anonfun$hadoopFile$1.$outer
[DEBUG][2018-05-22 17:28:03,685][org.apache.spark.util.ClosureCleaner]     public final java.lang.String org.apache.spark.SparkContext$$anonfun$hadoopFile$1.path$6
[DEBUG][2018-05-22 17:28:03,685][org.apache.spark.util.ClosureCleaner]     private final java.lang.Class org.apache.spark.SparkContext$$anonfun$hadoopFile$1.inputFormatClass$1
[DEBUG][2018-05-22 17:28:03,685][org.apache.spark.util.ClosureCleaner]     private final java.lang.Class org.apache.spark.SparkContext$$anonfun$hadoopFile$1.keyClass$1
[DEBUG][2018-05-22 17:28:03,685][org.apache.spark.util.ClosureCleaner]     private final java.lang.Class org.apache.spark.SparkContext$$anonfun$hadoopFile$1.valueClass$1
[DEBUG][2018-05-22 17:28:03,685][org.apache.spark.util.ClosureCleaner]     private final int org.apache.spark.SparkContext$$anonfun$hadoopFile$1.minPartitions$3
[DEBUG][2018-05-22 17:28:03,685][org.apache.spark.util.ClosureCleaner] + declared methods: 2
[DEBUG][2018-05-22 17:28:03,685][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object org.apache.spark.SparkContext$$anonfun$hadoopFile$1.apply()
[DEBUG][2018-05-22 17:28:03,685][org.apache.spark.util.ClosureCleaner]     public final org.apache.spark.rdd.HadoopRDD org.apache.spark.SparkContext$$anonfun$hadoopFile$1.apply()
[DEBUG][2018-05-22 17:28:03,685][org.apache.spark.util.ClosureCleaner] + inner classes: 1
[DEBUG][2018-05-22 17:28:03,685][org.apache.spark.util.ClosureCleaner]     org.apache.spark.SparkContext$$anonfun$hadoopFile$1$$anonfun$33
[DEBUG][2018-05-22 17:28:03,686][org.apache.spark.util.ClosureCleaner] + outer classes: 1
[DEBUG][2018-05-22 17:28:03,686][org.apache.spark.util.ClosureCleaner]     org.apache.spark.SparkContext
[DEBUG][2018-05-22 17:28:03,686][org.apache.spark.util.ClosureCleaner] + outer objects: 1
[DEBUG][2018-05-22 17:28:03,686][org.apache.spark.util.ClosureCleaner]     org.apache.spark.SparkContext@64db4967
[DEBUG][2018-05-22 17:28:03,686][org.apache.spark.util.ClosureCleaner] + fields accessed by starting closure: 2
[DEBUG][2018-05-22 17:28:03,686][org.apache.spark.util.ClosureCleaner]     (class org.apache.spark.SparkContext$$anonfun$hadoopFile$1,Set(path$6))
[DEBUG][2018-05-22 17:28:03,686][org.apache.spark.util.ClosureCleaner]     (class org.apache.spark.SparkContext,Set())
[DEBUG][2018-05-22 17:28:03,686][org.apache.spark.util.ClosureCleaner] + outermost object is not a closure, so do not clone it: (class org.apache.spark.SparkContext,org.apache.spark.SparkContext@64db4967)
[DEBUG][2018-05-22 17:28:03,687][org.apache.spark.util.ClosureCleaner] + the starting closure doesn't actually need org.apache.spark.SparkContext@64db4967, so we null it out
[DEBUG][2018-05-22 17:28:03,687][org.apache.spark.util.ClosureCleaner] +++ closure <function0> (org.apache.spark.SparkContext$$anonfun$hadoopFile$1) is now cleaned +++
[DEBUG][2018-05-22 17:28:03,687][org.apache.spark.util.ClosureCleaner] +++ closure <function1> (org.apache.spark.SparkContext$$anonfun$hadoopFile$1$$anonfun$33) is now cleaned +++
[DEBUG][2018-05-22 17:28:03,690][org.apache.spark.util.ClosureCleaner]+++ Cleaning closure <function1> (org.apache.spark.SparkContext$$anonfun$textFile$1$$anonfun$apply$9) +++
[DEBUG][2018-05-22 17:28:03,690][org.apache.spark.util.ClosureCleaner] + declared fields: 1
[DEBUG][2018-05-22 17:28:03,690][org.apache.spark.util.ClosureCleaner]     public static final long org.apache.spark.SparkContext$$anonfun$textFile$1$$anonfun$apply$9.serialVersionUID
[DEBUG][2018-05-22 17:28:03,690][org.apache.spark.util.ClosureCleaner] + declared methods: 2
[DEBUG][2018-05-22 17:28:03,690][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object org.apache.spark.SparkContext$$anonfun$textFile$1$$anonfun$apply$9.apply(java.lang.Object)
[DEBUG][2018-05-22 17:28:03,690][org.apache.spark.util.ClosureCleaner]     public final java.lang.String org.apache.spark.SparkContext$$anonfun$textFile$1$$anonfun$apply$9.apply(scala.Tuple2)
[DEBUG][2018-05-22 17:28:03,690][org.apache.spark.util.ClosureCleaner] + inner classes: 0
[DEBUG][2018-05-22 17:28:03,691][org.apache.spark.util.ClosureCleaner] + outer classes: 0
[DEBUG][2018-05-22 17:28:03,691][org.apache.spark.util.ClosureCleaner] + outer objects: 0
[DEBUG][2018-05-22 17:28:03,691][org.apache.spark.util.ClosureCleaner] + populating accessed fields because this is the starting closure
[DEBUG][2018-05-22 17:28:03,691][org.apache.spark.util.ClosureCleaner] + fields accessed by starting closure: 0
[DEBUG][2018-05-22 17:28:03,691][org.apache.spark.util.ClosureCleaner] + there are no enclosing objects!
[DEBUG][2018-05-22 17:28:03,691][org.apache.spark.util.ClosureCleaner] +++ closure <function1> (org.apache.spark.SparkContext$$anonfun$textFile$1$$anonfun$apply$9) is now cleaned +++
[DEBUG][2018-05-22 17:28:03,695][org.apache.spark.util.ClosureCleaner]+++ Cleaning closure <function1> (com.coocaa.spark.WordCount$$anonfun$2) +++
[DEBUG][2018-05-22 17:28:03,696][org.apache.spark.util.ClosureCleaner] + declared fields: 1
[DEBUG][2018-05-22 17:28:03,696][org.apache.spark.util.ClosureCleaner]     public static final long com.coocaa.spark.WordCount$$anonfun$2.serialVersionUID
[DEBUG][2018-05-22 17:28:03,696][org.apache.spark.util.ClosureCleaner] + declared methods: 2
[DEBUG][2018-05-22 17:28:03,696][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object com.coocaa.spark.WordCount$$anonfun$2.apply(java.lang.Object)
[DEBUG][2018-05-22 17:28:03,696][org.apache.spark.util.ClosureCleaner]     public final scala.collection.mutable.ArrayOps com.coocaa.spark.WordCount$$anonfun$2.apply(java.lang.String)
[DEBUG][2018-05-22 17:28:03,696][org.apache.spark.util.ClosureCleaner] + inner classes: 0
[DEBUG][2018-05-22 17:28:03,696][org.apache.spark.util.ClosureCleaner] + outer classes: 0
[DEBUG][2018-05-22 17:28:03,696][org.apache.spark.util.ClosureCleaner] + outer objects: 0
[DEBUG][2018-05-22 17:28:03,697][org.apache.spark.util.ClosureCleaner] + populating accessed fields because this is the starting closure
[DEBUG][2018-05-22 17:28:03,697][org.apache.spark.util.ClosureCleaner] + fields accessed by starting closure: 0
[DEBUG][2018-05-22 17:28:03,697][org.apache.spark.util.ClosureCleaner] + there are no enclosing objects!
[DEBUG][2018-05-22 17:28:03,697][org.apache.spark.util.ClosureCleaner] +++ closure <function1> (com.coocaa.spark.WordCount$$anonfun$2) is now cleaned +++
[DEBUG][2018-05-22 17:28:03,700][org.apache.spark.util.ClosureCleaner]+++ Cleaning closure <function1> (com.coocaa.spark.WordCount$$anonfun$3) +++
[DEBUG][2018-05-22 17:28:03,700][org.apache.spark.util.ClosureCleaner] + declared fields: 1
[DEBUG][2018-05-22 17:28:03,700][org.apache.spark.util.ClosureCleaner]     public static final long com.coocaa.spark.WordCount$$anonfun$3.serialVersionUID
[DEBUG][2018-05-22 17:28:03,700][org.apache.spark.util.ClosureCleaner] + declared methods: 2
[DEBUG][2018-05-22 17:28:03,700][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object com.coocaa.spark.WordCount$$anonfun$3.apply(java.lang.Object)
[DEBUG][2018-05-22 17:28:03,700][org.apache.spark.util.ClosureCleaner]     public final scala.Tuple2 com.coocaa.spark.WordCount$$anonfun$3.apply(java.lang.String)
[DEBUG][2018-05-22 17:28:03,700][org.apache.spark.util.ClosureCleaner] + inner classes: 0
[DEBUG][2018-05-22 17:28:03,700][org.apache.spark.util.ClosureCleaner] + outer classes: 0
[DEBUG][2018-05-22 17:28:03,700][org.apache.spark.util.ClosureCleaner] + outer objects: 0
[DEBUG][2018-05-22 17:28:03,701][org.apache.spark.util.ClosureCleaner] + populating accessed fields because this is the starting closure
[DEBUG][2018-05-22 17:28:03,701][org.apache.spark.util.ClosureCleaner] + fields accessed by starting closure: 0
[DEBUG][2018-05-22 17:28:03,701][org.apache.spark.util.ClosureCleaner] + there are no enclosing objects!
[DEBUG][2018-05-22 17:28:03,701][org.apache.spark.util.ClosureCleaner] +++ closure <function1> (com.coocaa.spark.WordCount$$anonfun$3) is now cleaned +++
[DEBUG][2018-05-22 17:28:03,710][org.apache.spark.storage.BlockManager]Getting local block broadcast_0
[DEBUG][2018-05-22 17:28:03,711][org.apache.spark.storage.BlockManager]Level for block broadcast_0 is StorageLevel(true, true, false, true, 1)
[DEBUG][2018-05-22 17:28:03,711][org.apache.spark.storage.BlockManager]Getting block broadcast_0 from memory
[DEBUG][2018-05-22 17:28:03,715][org.apache.spark.rdd.HadoopRDD]Creating new JobConf and caching it for later re-use
[DEBUG][2018-05-22 17:28:03,728][]address: hankunlun/172.20.142.42 isLoopbackAddress: false, with host 172.20.142.42 hankunlun
[WARN][2018-05-22 17:28:04,908][]Your hostname, hankunlun resolves to a loopback/non-reachable address: fe80:0:0:0:0:5efe:ac14:8e2a%net11, but we couldn't find any external IP address!
[DEBUG][2018-05-22 17:28:05,689][org.apache.hadoop.mapred.FileInputFormat]Time taken to get FileStatuses: 6
[INFO][2018-05-22 17:28:05,689][org.apache.hadoop.mapred.FileInputFormat]Total input paths to process : 1
[DEBUG][2018-05-22 17:28:05,693][org.apache.hadoop.mapred.FileInputFormat]Total # of splits generated by getSplits: 1, TimeTaken: 11
[DEBUG][2018-05-22 17:28:05,696][org.apache.spark.util.ClosureCleaner]+++ Cleaning closure <function1> (org.apache.spark.rdd.PairRDDFunctions$$anonfun$reduceByKey$1$$anonfun$apply$14) +++
[DEBUG][2018-05-22 17:28:05,696][org.apache.spark.util.ClosureCleaner] + declared fields: 1
[DEBUG][2018-05-22 17:28:05,696][org.apache.spark.util.ClosureCleaner]     public static final long org.apache.spark.rdd.PairRDDFunctions$$anonfun$reduceByKey$1$$anonfun$apply$14.serialVersionUID
[DEBUG][2018-05-22 17:28:05,696][org.apache.spark.util.ClosureCleaner] + declared methods: 1
[DEBUG][2018-05-22 17:28:05,696][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object org.apache.spark.rdd.PairRDDFunctions$$anonfun$reduceByKey$1$$anonfun$apply$14.apply(java.lang.Object)
[DEBUG][2018-05-22 17:28:05,696][org.apache.spark.util.ClosureCleaner] + inner classes: 0
[DEBUG][2018-05-22 17:28:05,696][org.apache.spark.util.ClosureCleaner] + outer classes: 0
[DEBUG][2018-05-22 17:28:05,696][org.apache.spark.util.ClosureCleaner] + outer objects: 0
[DEBUG][2018-05-22 17:28:05,697][org.apache.spark.util.ClosureCleaner] + populating accessed fields because this is the starting closure
[DEBUG][2018-05-22 17:28:05,697][org.apache.spark.util.ClosureCleaner] + fields accessed by starting closure: 0
[DEBUG][2018-05-22 17:28:05,697][org.apache.spark.util.ClosureCleaner] + there are no enclosing objects!
[DEBUG][2018-05-22 17:28:05,697][org.apache.spark.util.ClosureCleaner] +++ closure <function1> (org.apache.spark.rdd.PairRDDFunctions$$anonfun$reduceByKey$1$$anonfun$apply$14) is now cleaned +++
[DEBUG][2018-05-22 17:28:05,697][org.apache.spark.util.ClosureCleaner]+++ Cleaning closure <function2> (com.coocaa.spark.WordCount$$anonfun$1) +++
